"file","MP","Ftrgt","Btrigger","period","risk","SSB","Fbar","Catch","Fbar.1","SSB_rel","Catch_rel","Fbar_rel","ICV"
"mp_0.01_1000.rds","ICES_SAM",0.01,1000,"short-term",0.126857142857143,9356.48224267424,0.00924830866237232,99.9999671731013,0.00924830866237232,1.82694466133034,0.0832246529477452,0.0397511048316382,0.14545454638001
"mp_0.01_1000.rds","ICES_SAM",0.01,1000,"all",0.126857142857143,12808.7118889404,0.00949759738950627,142.999955178165,0.00949759738950627,2.51596472111372,0.119747636246845,0.040740608431428,0.0909091034618229
"mp_0.01_2000.rds","ICES_SAM",0.01,2000,"long-term",0,16505.4641210521,0.00975899517107807,188.999947623445,0.00975899517107807,3.18031399291628,0.156576221737137,0.0416994215731554,0.0631070825366439
"mp_0.01_2000.rds","ICES_SAM",0.01,2000,"short-term",0.126857142857143,9356.402665244,0.00924963839400021,99.9999531171978,0.00924963839400021,1.82691468704927,0.0832012761039028,0.0397608063958023,0.145161295002922
"mp_0.01_2000.rds","ICES_SAM",0.01,2000,"all",0.126857142857143,12809.30908542,0.00949684242639123,142.999946784548,0.00949684242639123,2.51595050663604,0.11993070453112,0.0407338234887977,0.0909091155736603
"mp_0.01_3000.rds","ICES_SAM",0.01,3000,"long-term",0,16505.841636662,0.00975706849705708,188.99994561387,0.00975706849705708,3.1804153497762,0.156576241303311,0.0416798633850669,0.0632916555965244
"mp_0.01_3000.rds","ICES_SAM",0.01,3000,"short-term",0.126857142857143,9356.36684642283,0.00924837772686911,99.9999640205798,0.00924837772686911,1.82686309614888,0.0832012831169477,0.039755489938076,0.145454529346149
"mp_0.01_3000.rds","ICES_SAM",0.01,3000,"all",0.126857142857143,12809.0165457027,0.00949445543541614,142.999951768255,0.00949445543541614,2.51576155676826,0.119747650658928,0.0407393085667874,0.0909091315933813
"mp_0.01_4000.rds","ICES_SAM",0.01,4000,"long-term",0,16506.0816860382,0.00975810615900976,188.999947097643,0.00975810615900976,3.18039755920408,0.156680658375406,0.0416918290513477,0.0632911323927662
"mp_0.01_4000.rds","ICES_SAM",0.01,4000,"short-term",0.126857142857143,9357.46959282671,0.0092370683095176,99.9999700472924,0.0092370683095176,1.82703759426756,0.0832012820212274,0.0396775155369073,0.148148117040073
"mp_0.01_4000.rds","ICES_SAM",0.01,4000,"all",0.126857142857143,12809.7038316703,0.00949253712507228,142.99995108051,0.00949253712507228,2.51611475848803,0.11974763805433,0.0406888171583895,0.091603013388564
"mp_0.01_5000.rds","ICES_SAM",0.01,5000,"long-term",0,16512.0118412626,0.00976302372365878,188.999953245003,0.00976302372365878,3.18101273999452,0.156680669279678,0.0417127097780167,0.0632910113072899
"mp_0.01_5000.rds","ICES_SAM",0.01,5000,"short-term",0.126857142857143,9368.35420417592,0.00909708324841828,99.9999816324829,0.00909708324841828,1.82920501627253,0.0832645934418559,0.0387757047796068,0.160377542091413
"mp_0.01_5000.rds","ICES_SAM",0.01,5000,"all",0.126857142857143,12817.2793135207,0.00942652856157077,142.999967816896,0.00942652856157077,2.51725422653572,0.119930726005277,0.0402957625508195,0.0942028442821369
"mp_0.01_6000.rds","ICES_SAM",0.01,6000,"long-term",0,16518.6369394042,0.00975992411243784,188.999961780483,0.00975992411243784,3.18242504937589,0.157010902639066,0.0416999765070336,0.063291027118948
"mp_0.01_6000.rds","ICES_SAM",0.01,6000,"short-term",0.126857142857143,9387.53327478282,0.00888017691302037,99.9999892681334,0.00888017691302037,1.83298444562058,0.0836312013384191,0.0372518351749432,0.172413738324922
"mp_0.01_6000.rds","ICES_SAM",0.01,6000,"all",0.126857142857143,12829.2292742086,0.00933219997927261,142.999976203447,0.00933219997927261,2.51946845465676,0.120064577774623,0.0396127601632277,0.0967740860110808
"mp_0.05_0.rds","ICES_SAM",0.05,0,"long-term",0,12657.8894352301,0.0486779261639891,696.999999926834,0.0486779261639891,2.4273551199687,0.577480279073352,0.208384449577942,0.0684273780086865
"mp_0.05_0.rds","ICES_SAM",0.05,0,"short-term",0.126857142857143,8226.20029839489,0.0458973416107529,421.999999993747,0.0458973416107529,1.61570779014475,0.351913504046711,0.197411205526803,0.134001675041062
"mp_0.05_0.rds","ICES_SAM",0.05,0,"all",0.126857142857143,10351.5084288194,0.0472808137325693,556.99999999964,0.0472808137325693,2.01898901390006,0.466854867312796,0.202936049818788,0.091390728419427
"mp_0.05_1000.rds","ICES_SAM",0.05,1000,"long-term",0,12656.3438780944,0.048672659036636,696.999999944699,0.048672659036636,2.42722752539898,0.577480279074588,0.208347096946425,0.0682327856567976
"mp_0.05_1000.rds","ICES_SAM",0.05,1000,"short-term",0.126857142857143,8227.54296405736,0.0459028589194248,421.999999992721,0.0459028589194248,1.61556064201782,0.351841615288187,0.19739006908379,0.133833690051192
"mp_0.05_1000.rds","ICES_SAM",0.05,1000,"all",0.126857142857143,10350.8315492846,0.0472802080400346,556.999999998949,0.0472802080400346,2.01910333620779,0.46685486737266,0.203004714000014,0.091644204851162
"mp_0.05_2000.rds","ICES_SAM",0.05,2000,"long-term",0,12658.5383519581,0.0486794752691011,696.999999973927,0.0486794752691011,2.42688204955807,0.577480279075717,0.208389974797557,0.0681198909797625
"mp_0.05_2000.rds","ICES_SAM",0.05,2000,"short-term",0.126857142857143,8227.00556295729,0.0458967163278315,420.99999999999,0.0458967163278315,1.61548897300743,0.351860077018308,0.197466856351625,0.134146341472361
"mp_0.05_2000.rds","ICES_SAM",0.05,2000,"all",0.126857142857143,10352.2023561446,0.047286253246693,556.999999999601,0.047286253246693,2.0192877435249,0.466912974342222,0.202955789547232,0.0913348946227861
"mp_0.05_3000.rds","ICES_SAM",0.05,3000,"long-term",0,12657.1949363435,0.0486696836438495,695.999999999994,0.0486696836438495,2.42707160296066,0.577480279075913,0.208407002828091,0.0683156654854621
"mp_0.05_3000.rds","ICES_SAM",0.05,3000,"short-term",0.126857142857143,8226.72753009484,0.0458910282841128,421.999999988837,0.0458910282841128,1.61543730101446,0.351841615265159,0.197437736427589,0.133770141084706
